index,time,type,process,f,value,error,time_seconds,time_diff_seconds
60,3654511394,invoke,2.0,read,0,,3.654511394,5.5876999999870947e-05
61,3657435406,ok,0.0,read,0,,3.657435406,0.0029240119999998093
62,3658997088,invoke,5.0,cas,0,,3.658997088,0.0015616820000001752
63,3663084473,ok,9.0,write,0,,3.663084473,0.0040873850000000544
64,3663361531,invoke,7.0,cas,0,,3.663361531,0.0002770579999999967
65,3664505686,ok,1.0,read,0,,3.664505686,0.00114415499999998
66,3665312861,invoke,8.0,write,0,,3.665312861,0.0008071749999998268
67,3666924256,ok,6.0,cas,0,,3.666924256,0.001611395000000293
68,3666985564,ok,2.0,read,0,,3.666985564,6.130799999981562e-05
69,3667032650,invoke,6.0,write,0,,3.66703265,4.708599999991847e-05
70,3668929491,invoke,0.0,read,0,,3.668929491,0.0018968410000002045
71,3669351771,invoke,9.0,write,0,,3.669351771,0.0004222799999999971
72,3677423782,fail,5.0,cas,0,,3.677423782,0.008072010999999879
73,3677517284,invoke,1.0,read,0,,3.677517284,9.350199999991204e-05
74,3680855896,fail,7.0,cas,0,,3.680855896,0.003338612000000296
75,3680997537,ok,0.0,read,0,,3.680997537,0.00014164099999991464
76,3681086702,invoke,0.0,read,0,,3.681086702,8.916499999989114e-05
77,3688823701,ok,6.0,write,0,,3.688823701,0.007736999000000022
78,3688896210,ok,8.0,write,0,,3.68889621,7.250899999977634e-05
79,3688939638,invoke,5.0,write,0,,3.688939638,4.3428000000123035e-05
80,3689935835,ok,9.0,write,0,,3.689935835,0.0009961970000000875
81,3692952483,ok,1.0,read,0,,3.692952483,0.0030166480000000107
82,3693202034,invoke,1.0,read,0,,3.693202034,0.0002495510000000145
83,3696357708,invoke,6.0,cas,0,,3.696357708,0.0031556739999998307
84,3701368314,ok,0.0,read,0,,3.701368314,0.005010606000000362
85,3701578010,ok,1.0,read,0,,3.70157801,0.0002096959999997594
86,3701655886,invoke,7.0,cas,0,,3.701655886,7.787600000019879e-05
87,3703987031,ok,5.0,write,0,,3.703987031,0.002331144999999868
88,3704405384,invoke,5.0,cas,0,,3.704405384,0.00041835300000014897
89,3705448737,invoke,8.0,cas,0,,3.705448737,0.0010433530000000246
90,3706157876,invoke,4.0,read,0,,3.706157876,0.0007091389999995812
91,3716006510,fail,7.0,cas,0,,3.71600651,0.009848634000000356
92,3718496584,ok,6.0,cas,0,,3.718496584,0.0024900739999997867
93,3718711201,invoke,6.0,write,0,,3.718711201,0.00021461700000013906
94,3725046491,fail,8.0,cas,0,,3.725046491,0.006335289999999993
95,3729170922,fail,5.0,cas,0,,3.729170922,0.0041244310000001505
96,3731591904,ok,4.0,read,0,,3.731591904,0.0024209819999998494
97,3731743572,invoke,0.0,read,0,,3.731743572,0.0001516679999999937
98,3732293950,invoke,7.0,write,0,,3.73229395,0.000550377999999796
99,3735262944,invoke,1.0,read,0,,3.735262944,0.002968994000000169
100,3737602444,invoke,2.0,read,0,,3.737602444,0.002339500000000161
101,3744455667,ok,6.0,write,0,,3.744455667,0.006853222999999797
102,3744651057,ok,7.0,write,0,,3.744651057,0.0001953900000000175
103,3744746458,invoke,5.0,write,0,,3.744746458,9.540099999982843e-05
104,3747937141,ok,0.0,read,0,,3.747937141,0.0031906830000001385
105,3748464595,invoke,0.0,read,0,,3.748464595,0.0005274540000002048
106,3755155575,ok,1.0,read,0,,3.755155575,0.00669097999999968
107,3755491871,ok,2.0,read,0,,3.755491871,0.0003362959999999582
108,3756373670,invoke,1.0,read,0,,3.75637367,0.0008817990000000719
109,3757760707,invoke,2.0,read,0,,3.757760707,0.001387037000000202
110,3759685054,invoke,6.0,write,0,,3.759685054,0.001924347000000104
111,3763819643,ok,0.0,read,0,,3.763819643,0.004134588999999966
112,3763886339,ok,5.0,write,0,,3.763886339,6.669599999975517e-05
113,3763909582,invoke,4.0,read,0,,3.763909582,2.3243000000228164e-05
114,3767722538,ok,2.0,read,0,,3.767722538,0.0038129559999999785
115,3767798913,invoke,5.0,cas,0,,3.767798913,7.637499999990638e-05
116,3768759668,invoke,7.0,cas,0,,3.768759668,0.0009607549999999243
117,3774522166,ok,1.0,read,0,,3.774522166,0.005762498000000171
118,3774656108,invoke,0.0,read,0,,3.774656108,0.00013394199999972045
119,3788230671,fail,7.0,cas,0,,3.788230671,0.01357456300000015
120,3788294276,ok,6.0,write,0,,3.788294276,6.360499999980007e-05
121,3788338493,ok,4.0,read,0,,3.788338493,4.4217000000124074e-05
122,3788382294,invoke,8.0,cas,0,,3.788382294,4.380099999989895e-05
123,3791170393,invoke,1.0,read,0,,3.791170393,0.0027880989999999883
124,3795625072,invoke,2.0,read,0,,3.795625072,0.0044546790000001835
125,3803936780,invoke,3.0,read,0,,3.80393678,0.008311707999999918
126,3824234817,fail,8.0,cas,0,,3.824234817,0.02029803699999988
127,3824467274,ok,1.0,read,0,,3.824467274,0.00023245700000007474
128,3824549525,ok,5.0,cas,0,,3.824549525,8.22510000002552e-05
129,3824597700,invoke,1.0,read,0,,3.8245977,4.8174999999872625e-05
130,3828956905,ok,2.0,read,0,,3.828956905,0.004359205000000088
131,3829073925,invoke,5.0,cas,0,,3.829073925,0.00011701999999980117
132,3842008673,ok,3.0,read,0,,3.842008673,0.012934748000000162
133,3842072650,invoke,3.0,read,0,,3.84207265,6.397699999993733e-05
134,3850450527,invoke,4.0,read,0,,3.850450527,0.008377877000000034
135,3857021461,ok,0.0,read,0,,3.857021461,0.006570933999999973
136,3860603186,invoke,0.0,read,0,,3.860603186,0.003581725000000091
137,3866098658,ok,1.0,read,0,,3.866098658,0.005495471999999779
138,3871753025,ok,4.0,read,0,,3.871753025,0.0056543669999999935
139,3871963857,invoke,6.0,write,0,,3.871963857,0.00021083200000004965
140,3879650570,invoke,7.0,write,0,,3.87965057,0.007686713000000012
141,3881580776,invoke,1.0,read,0,,3.881580776,0.0019302059999999344
142,3884182592,invoke,2.0,read,0,,3.884182592,0.002601816000000312
143,3888648402,invoke,4.0,read,0,,3.888648402,0.004465809999999681
144,3892394034,invoke,8.0,write,0,,3.892394034,0.003745632000000221
145,3905797916,ok,5.0,cas,0,,3.905797916,0.013403881999999978
146,3906010945,ok,3.0,read,0,,3.906010945,0.00021302899999975367
147,3906512325,invoke,5.0,cas,0,,3.906512325,0.0005013800000002178
148,3912228788,ok,0.0,read,0,,3.912228788,0.0057164630000001715
149,3912497794,ok,8.0,write,0,,3.912497794,0.00026900599999990504
150,3912563749,invoke,8.0,cas,0,,3.912563749,6.595499999972887e-05
